Long run on 2020-01-01: 18.78 miles at 10:15/mi, avg HR 143 bpm, elevation gain 73 ft. Location: Central Park. Weather was breezy. Perceived effort 5/10.
Fartlek on 2026-10-15: 11.54 miles at 9:00/mi, avg HR 156 bpm, elevation gain 107 ft. Location: the waterfront. Weather was humid. Perceived effort 7/10.
Recovery on 2026-10-16: 3.23 miles at 11:07/mi, avg HR 125 bpm, elevation gain 50 ft. Location: the neighborhood. Weather was rainy. Perceived effort 1/10.
Long run on 2026-10-19: 13.62 miles at 9:53/mi, avg HR 156 bpm, elevation gain 38 ft. Location: the lake path. Weather was breezy. Perceived effort 6/10.
Easy on 2026-10-21: 6.18 miles at 9:43/mi, avg HR 144 bpm, elevation gain 9 ft. Location: the treadmill. Weather was perfect weather. Perceived effort 5/10.
Interval on 2026-10-24: 6.33 miles at 6:37/mi, avg HR 170 bpm, elevation gain 60 ft. Location: the beach path. Weather was muggy. Perceived effort 2/10.
Recovery on 2026-10-26: 4.42 miles at 10:09/mi, avg HR 139 bpm, elevation gain 59 ft. Location: the forest preserve. Weather was sunny. Perceived effort 9/10.
Recovery on 2026-10-29: 2.93 miles at 11:21/mi, avg HR 130 bpm, elevation gain 162 ft. Location: Central Park. Weather was overcast. Perceived effort 7/10.
Fartlek on 2026-10-30: 4.29 miles at 8:06/mi, avg HR 161 bpm, elevation gain 8 ft. Location: the hills. Weather was sunny. Perceived effort 6/10.
Tempo on 2026-10-31: 6.97 miles at 7:04/mi, avg HR 167 bpm, elevation gain 55 ft. Location: the neighborhood. Weather was foggy. Perceived effort 2/10.
Interval on 2026-11-02: 5.63 miles at 6:12/mi, avg HR 174 bpm, elevation gain 53 ft. Location: the track. Weather was hot. Perceived effort 4/10.
Long run on 2026-11-04: 12.06 miles at 10:39/mi, avg HR 146 bpm, elevation gain 131 ft. Location: the neighborhood. Weather was rainy. Perceived effort 10/10.
Interval on 2026-11-07: 6.8 miles at 6:46/mi, avg HR 186 bpm, elevation gain 42 ft. Location: the beach path. Weather was breezy. Perceived effort 4/10.
Recovery on 2026-11-08: 3.57 miles at 11:11/mi, avg HR 123 bpm, elevation gain 81 ft. Location: the treadmill. Weather was foggy. Perceived effort 7/10.
Easy on 2026-11-09: 8.7 miles at 9:50/mi, avg HR 137 bpm, elevation gain 7 ft. Location: Riverside Park. Weather was hot. Perceived effort 6/10.
Fartlek on 2026-11-11: 10.35 miles at 9:17/mi, avg HR 152 bpm, elevation gain 54 ft. Location: the greenway. Weather was foggy. Perceived effort 2/10.
Race on 2026-11-13: 26.2 miles at 6:50/mi, avg HR 172 bpm, elevation gain 42 ft. Location: the hills. Weather was hot. Perceived effort 2/10.
Fartlek on 2026-11-14: 4.71 miles at 8:54/mi, avg HR 158 bpm, elevation gain 160 ft. Location: Riverside Park. Weather was overcast. Perceived effort 7/10.
Race on 2026-11-15: 3.1 miles at 6:31/mi, avg HR 163 bpm, elevation gain 21 ft. Location: Riverside Park. Weather was humid. Perceived effort 5/10.
Tempo on 2026-11-16: 6.56 miles at 6:44/mi, avg HR 157 bpm, elevation gain 11 ft. Location: the waterfront. Weather was humid. Perceived effort 4/10.
Easy on 2026-11-18: 7.53 miles at 9:48/mi, avg HR 126 bpm, elevation gain 34 ft. Location: the treadmill. Weather was perfect weather. Perceived effort 9/10.
Fartlek on 2026-11-19: 10.05 miles at 8:43/mi, avg HR 157 bpm, elevation gain 32 ft. Location: downtown. Weather was perfect weather. Perceived effort 8/10.
Easy on 2026-11-22: 5.04 miles at 9:10/mi, avg HR 143 bpm, elevation gain 33 ft. Location: the treadmill. Weather was windy. Perceived effort 2/10.
Interval on 2026-11-23: 4.25 miles at 6:12/mi, avg HR 177 bpm, elevation gain 11 ft. Location: the canal trail. Weather was foggy. Perceived effort 6/10.
Recovery on 2026-11-25: 2.76 miles at 11:10/mi, avg HR 137 bpm, elevation gain 64 ft. Location: the neighborhood. Weather was muggy. Perceived effort 6/10.
Fartlek on 2026-11-27: 5.87 miles at 9:33/mi, avg HR 158 bpm, elevation gain 159 ft. Location: the waterfront. Weather was cold. Perceived effort 10/10.
Race on 2026-11-28: 6.2 miles at 7:33/mi, avg HR 159 bpm, elevation gain 1 ft. Location: the beach path. Weather was cold. Perceived effort 4/10.
Recovery on 2026-11-30: 3.63 miles at 10:15/mi, avg HR 119 bpm, elevation gain 6 ft. Location: the treadmill. Weather was sunny. Perceived effort 3/10.
Race on 2026-12-01: 26.2 miles at 6:40/mi, avg HR 173 bpm, elevation gain 90 ft. Location: the track. Weather was crisp. Perceived effort 3/10.
Race on 2026-12-04: 6.2 miles at 7:08/mi, avg HR 178 bpm, elevation gain 108 ft. Location: the track. Weather was breezy. Perceived effort 3/10.
Interval on 2026-12-05: 7.24 miles at 5:53/mi, avg HR 182 bpm, elevation gain 27 ft. Location: Riverside Park. Weather was sunny. Perceived effort 6/10.
Tempo on 2026-12-07: 7.03 miles at 8:17/mi, avg HR 165 bpm, elevation gain 28 ft. Location: the waterfront. Weather was cold. Perceived effort 6/10.
Interval on 2026-12-08: 7.72 miles at 7:09/mi, avg HR 170 bpm, elevation gain 63 ft. Location: the greenway. Weather was breezy. Perceived effort 1/10.
Recovery on 2026-12-11: 2.3 miles at 11:20/mi, avg HR 132 bpm, elevation gain 21 ft. Location: downtown. Weather was humid. Perceived effort 6/10.
Tempo on 2026-12-13: 10.86 miles at 7:55/mi, avg HR 166 bpm, elevation gain 42 ft. Location: the greenway. Weather was cold. Perceived effort 2/10.
Trail on 2026-12-14: 5.85 miles at 11:26/mi, avg HR 141 bpm, elevation gain 27 ft. Location: the waterfront. Weather was humid. Perceived effort 8/10.
Tempo on 2026-12-15: 8.77 miles at 7:21/mi, avg HR 171 bpm, elevation gain 7 ft. Location: Central Park. Weather was breezy. Perceived effort 9/10.
Recovery on 2026-12-17: 4.88 miles at 10:40/mi, avg HR 127 bpm, elevation gain 131 ft. Location: the neighborhood. Weather was breezy. Perceived effort 5/10.
Race on 2026-12-19: 6.2 miles at 6:14/mi, avg HR 166 bpm, elevation gain 216 ft. Location: the beach path. Weather was crisp. Perceived effort 8/10.
Long run on 2026-12-20: 16.76 miles at 9:30/mi, avg HR 141 bpm, elevation gain 230 ft. Location: the forest preserve. Weather was rainy. Perceived effort 1/10.
Long run on 2026-12-21: 20.34 miles at 10:05/mi, avg HR 137 bpm, elevation gain 51 ft. Location: the treadmill. Weather was sunny. Perceived effort 7/10.
Interval on 2026-12-23: 6.23 miles at 5:42/mi, avg HR 166 bpm, elevation gain 29 ft. Location: the waterfront. Weather was hot. Perceived effort 2/10.
Easy on 2026-12-24: 8.58 miles at 10:06/mi, avg HR 138 bpm, elevation gain 571 ft. Location: the hills. Weather was muggy. Perceived effort 4/10.
Interval on 2026-12-26: 4.64 miles at 6:00/mi, avg HR 164 bpm, elevation gain 14 ft. Location: the beach path. Weather was cold. Perceived effort 4/10.
Long run on 2026-12-27: 20.87 miles at 10:27/mi, avg HR 139 bpm, elevation gain 295 ft. Location: the greenway. Weather was rainy. Perceived effort 2/10.
Trail on 2026-12-29: 6.63 miles at 11:43/mi, avg HR 145 bpm, elevation gain 9 ft. Location: the trails. Weather was rainy. Perceived effort 6/10.
Easy on 2026-12-31: 5.32 miles at 9:40/mi, avg HR 147 bpm, elevation gain 44 ft. Location: the neighborhood. Weather was hot. Perceived effort 7/10.
Trail on 2027-01-01: 7.63 miles at 12:00/mi, avg HR 140 bpm, elevation gain 362 ft. Location: downtown. Weather was perfect weather. Perceived effort 6/10.
Race on 2027-01-02: 13.1 miles at 6:55/mi, avg HR 164 bpm, elevation gain 52 ft. Location: downtown. Weather was cold. Perceived effort 8/10.
Long run on 2027-01-04: 18.75 miles at 9:00/mi, avg HR 145 bpm, elevation gain 166 ft. Location: the trails. Weather was breezy. Perceived effort 8/10.
Trail on 2027-01-07: 10.61 miles at 11:34/mi, avg HR 157 bpm, elevation gain 28 ft. Location: the beach path. Weather was rainy. Perceived effort 5/10.
Trail on 2027-01-08: 7.74 miles at 10:40/mi, avg HR 140 bpm, elevation gain 26 ft. Location: the forest preserve. Weather was perfect weather. Perceived effort 3/10.
Long run on 2027-01-10: 11.18 miles at 9:58/mi, avg HR 145 bpm, elevation gain 59 ft. Location: the track. Weather was windy. Perceived effort 5/10.
Recovery on 2027-01-12: 3.3 miles at 10:54/mi, avg HR 118 bpm, elevation gain 128 ft. Location: Riverside Park. Weather was crisp. Perceived effort 7/10.
Easy on 2027-01-13: 6.67 miles at 9:15/mi, avg HR 152 bpm, elevation gain 30 ft. Location: the lake path. Weather was muggy. Perceived effort 5/10.
Tempo on 2027-01-15: 5.88 miles at 6:57/mi, avg HR 161 bpm, elevation gain 215 ft. Location: the greenway. Weather was rainy. Perceived effort 10/10.
Interval on 2027-01-16: 5.93 miles at 6:43/mi, avg HR 177 bpm, elevation gain 58 ft. Location: the track. Weather was perfect weather. Perceived effort 5/10.
Fartlek on 2027-01-18: 5.58 miles at 8:48/mi, avg HR 150 bpm, elevation gain 19 ft. Location: Central Park. Weather was cold. Perceived effort 10/10.
Fartlek on 2027-01-19: 11.45 miles at 8:03/mi, avg HR 168 bpm, elevation gain 7 ft. Location: the greenway. Weather was breezy. Perceived effort 8/10.
Easy on 2027-01-20: 11.23 miles at 9:55/mi, avg HR 140 bpm, elevation gain 13 ft. Location: the beach path. Weather was sunny. Perceived effort 3/10.
Race on 2027-01-21: 26.2 miles at 7:40/mi, avg HR 155 bpm, elevation gain 13 ft. Location: Riverside Park. Weather was muggy. Perceived effort 5/10.
Tempo on 2027-01-23: 7.59 miles at 7:19/mi, avg HR 151 bpm, elevation gain 73 ft. Location: the waterfront. Weather was breezy. Perceived effort 4/10.
Long run on 2027-01-24: 13.3 miles at 10:33/mi, avg HR 133 bpm, elevation gain 192 ft. Location: the beach path. Weather was cold. Perceived effort 8/10.
Recovery on 2027-01-25: 4.73 miles at 10:41/mi, avg HR 131 bpm, elevation gain 253 ft. Location: the hills. Weather was rainy. Perceived effort 10/10.
Race on 2027-01-27: 26.2 miles at 7:01/mi, avg HR 161 bpm, elevation gain 28 ft. Location: the forest preserve. Weather was overcast. Perceived effort 6/10.
Easy on 2027-01-29: 8.62 miles at 8:54/mi, avg HR 136 bpm, elevation gain 253 ft. Location: the canal trail. Weather was cold. Perceived effort 3/10.
Easy on 2027-01-31: 8.96 miles at 9:04/mi, avg HR 140 bpm, elevation gain 33 ft. Location: the track. Weather was hot. Perceived effort 8/10.
Tempo on 2027-02-03: 5.54 miles at 7:24/mi, avg HR 170 bpm, elevation gain 16 ft. Location: downtown. Weather was humid. Perceived effort 1/10.
Recovery on 2027-02-04: 4.3 miles at 10:37/mi, avg HR 137 bpm, elevation gain 18 ft. Location: the lake path. Weather was muggy. Perceived effort 6/10.
Race on 2027-02-05: 13.1 miles at 6:48/mi, avg HR 152 bpm, elevation gain 229 ft. Location: the greenway. Weather was muggy. Perceived effort 2/10.
Interval on 2027-02-07: 6.04 miles at 6:00/mi, avg HR 168 bpm, elevation gain 49 ft. Location: the beach path. Weather was muggy. Perceived effort 3/10.
Tempo on 2027-02-08: 11.17 miles at 7:24/mi, avg HR 142 bpm, elevation gain 131 ft. Location: the greenway. Weather was hot. Perceived effort 6/10.
Race on 2027-02-11: 13.1 miles at 6:16/mi, avg HR 164 bpm, elevation gain 17 ft. Location: the neighborhood. Weather was breezy. Perceived effort 6/10.
Recovery on 2027-02-12: 2.79 miles at 11:03/mi, avg HR 127 bpm, elevation gain 4 ft. Location: the canal trail. Weather was humid. Perceived effort 1/10.
Race on 2027-02-13: 13.1 miles at 7:20/mi, avg HR 163 bpm, elevation gain 152 ft. Location: the beach path. Weather was rainy. Perceived effort 7/10.
Tempo on 2027-02-14: 11.82 miles at 6:12/mi, avg HR 157 bpm, elevation gain 17 ft. Location: Riverside Park. Weather was windy. Perceived effort 3/10.
Interval on 2027-02-16: 4.69 miles at 6:09/mi, avg HR 164 bpm, elevation gain 38 ft. Location: the canal trail. Weather was windy. Perceived effort 9/10.
Long run on 2027-02-18: 14.94 miles at 10:06/mi, avg HR 151 bpm, elevation gain 217 ft. Location: the lake path. Weather was rainy. Perceived effort 2/10.
Tempo on 2027-02-19: 4.32 miles at 8:30/mi, avg HR 171 bpm, elevation gain 41 ft. Location: Central Park. Weather was rainy. Perceived effort 6/10.
Recovery on 2027-02-20: 3.91 miles at 11:40/mi, avg HR 138 bpm, elevation gain 30 ft. Location: the track. Weather was rainy. Perceived effort 10/10.
Recovery on 2027-02-22: 2.39 miles at 10:55/mi, avg HR 123 bpm, elevation gain 235 ft. Location: the track. Weather was breezy. Perceived effort 5/10.
Long run on 2027-02-23: 19.2 miles at 9:00/mi, avg HR 142 bpm, elevation gain 55 ft. Location: the trails. Weather was humid. Perceived effort 3/10.
Interval on 2027-02-26: 7.47 miles at 6:58/mi, avg HR 167 bpm, elevation gain 89 ft. Location: the treadmill. Weather was humid. Perceived effort 4/10.
Long run on 2027-02-27: 19.16 miles at 10:02/mi, avg HR 140 bpm, elevation gain 11 ft. Location: the lake path. Weather was breezy. Perceived effort 2/10.
Easy on 2027-02-28: 4.16 miles at 9:42/mi, avg HR 137 bpm, elevation gain 111 ft. Location: the beach path. Weather was rainy. Perceived effort 7/10.
Interval on 2027-03-01: 4.03 miles at 5:11/mi, avg HR 161 bpm, elevation gain 136 ft. Location: Riverside Park. Weather was sunny. Perceived effort 9/10.
Easy on 2027-03-03: 9.42 miles at 9:48/mi, avg HR 122 bpm, elevation gain 97 ft. Location: the waterfront. Weather was overcast. Perceived effort 5/10.
Long run on 2027-03-04: 14.8 miles at 10:01/mi, avg HR 149 bpm, elevation gain 245 ft. Location: the treadmill. Weather was muggy. Perceived effort 1/10.
Long run on 2027-03-05: 11.52 miles at 9:18/mi, avg HR 152 bpm, elevation gain 147 ft. Location: the hills. Weather was windy. Perceived effort 10/10.
Tempo on 2027-03-06: 7.77 miles at 8:11/mi, avg HR 152 bpm, elevation gain 17 ft. Location: the neighborhood. Weather was hot. Perceived effort 1/10.
Tempo on 2027-03-07: 7.31 miles at 7:11/mi, avg HR 163 bpm, elevation gain 63 ft. Location: the canal trail. Weather was breezy. Perceived effort 5/10.
Recovery on 2027-03-09: 4.48 miles at 11:47/mi, avg HR 126 bpm, elevation gain 118 ft. Location: downtown. Weather was humid. Perceived effort 9/10.
Interval on 2027-03-12: 7.34 miles at 6:52/mi, avg HR 172 bpm, elevation gain 147 ft. Location: the greenway. Weather was crisp. Perceived effort 2/10.
Easy on 2027-03-13: 7.77 miles at 9:10/mi, avg HR 125 bpm, elevation gain 13 ft. Location: the greenway. Weather was windy. Perceived effort 4/10.
Tempo on 2027-03-14: 4.67 miles at 7:06/mi, avg HR 155 bpm, elevation gain 211 ft. Location: the beach path. Weather was foggy. Perceived effort 1/10.
Long run on 2027-03-17: 20.94 miles at 10:54/mi, avg HR 151 bpm, elevation gain 33 ft. Location: the trails. Weather was foggy. Perceived effort 8/10.
Tempo on 2027-03-18: 5.49 miles at 7:17/mi, avg HR 162 bpm, elevation gain 142 ft. Location: the waterfront. Weather was muggy. Perceived effort 2/10.
Recovery on 2027-03-19: 3.13 miles at 10:39/mi, avg HR 139 bpm, elevation gain 61 ft. Location: the lake path. Weather was perfect weather. Perceived effort 4/10.
Interval on 2027-03-21: 7.22 miles at 6:10/mi, avg HR 165 bpm, elevation gain 26 ft. Location: the lake path. Weather was overcast. Perceived effort 6/10.
Fartlek on 2027-03-22: 10.93 miles at 8:30/mi, avg HR 143 bpm, elevation gain 22 ft. Location: Riverside Park. Weather was foggy. Perceived effort 3/10.
Recovery on 2027-03-24: 4.24 miles at 10:53/mi, avg HR 124 bpm, elevation gain 64 ft. Location: the forest preserve. Weather was cold. Perceived effort 9/10.
Easy on 2027-03-27: 7.95 miles at 9:43/mi, avg HR 150 bpm, elevation gain 3 ft. Location: Riverside Park. Weather was hot. Perceived effort 8/10.
Trail on 2027-03-28: 5.22 miles at 11:29/mi, avg HR 148 bpm, elevation gain 87 ft. Location: the treadmill. Weather was rainy. Perceived effort 10/10.
Race on 2027-03-31: 26.2 miles at 7:19/mi, avg HR 154 bpm, elevation gain 70 ft. Location: the trails. Weather was foggy. Perceived effort 7/10.
Trail on 2027-04-01: 6.12 miles at 12:06/mi, avg HR 146 bpm, elevation gain 47 ft. Location: the trails. Weather was overcast. Perceived effort 8/10.
Recovery on 2027-04-04: 4.35 miles at 12:01/mi, avg HR 133 bpm, elevation gain 40 ft. Location: the track. Weather was sunny. Perceived effort 8/10.
Long run on 2027-04-07: 21.19 miles at 9:30/mi, avg HR 148 bpm, elevation gain 38 ft. Location: the lake path. Weather was rainy. Perceived effort 9/10.
Long run on 2027-04-10: 20.54 miles at 9:58/mi, avg HR 133 bpm, elevation gain 59 ft. Location: Riverside Park. Weather was humid. Perceived effort 7/10.
Long run on 2027-04-12: 15.89 miles at 9:59/mi, avg HR 151 bpm, elevation gain 10 ft. Location: the forest preserve. Weather was humid. Perceived effort 2/10.
Interval on 2027-04-13: 7.6 miles at 6:11/mi, avg HR 177 bpm, elevation gain 193 ft. Location: downtown. Weather was windy. Perceived effort 10/10.
Long run on 2027-04-15: 18.13 miles at 10:01/mi, avg HR 150 bpm, elevation gain 120 ft. Location: the trails. Weather was perfect weather. Perceived effort 8/10.
Race on 2027-04-16: 26.2 miles at 7:08/mi, avg HR 160 bpm, elevation gain 2 ft. Location: downtown. Weather was rainy. Perceived effort 10/10.
Fartlek on 2027-04-18: 5.46 miles at 7:53/mi, avg HR 154 bpm, elevation gain 36 ft. Location: the greenway. Weather was cold. Perceived effort 3/10.
Long run on 2027-04-20: 10.89 miles at 10:59/mi, avg HR 136 bpm, elevation gain 56 ft. Location: Riverside Park. Weather was cold. Perceived effort 8/10.
Interval on 2027-04-22: 6.55 miles at 6:39/mi, avg HR 161 bpm, elevation gain 65 ft. Location: the neighborhood. Weather was humid. Perceived effort 1/10.
Easy on 2027-04-23: 10.12 miles at 9:04/mi, avg HR 149 bpm, elevation gain 45 ft. Location: the canal trail. Weather was overcast. Perceived effort 8/10.
Easy on 2027-04-26: 4.15 miles at 10:35/mi, avg HR 138 bpm, elevation gain 84 ft. Location: the track. Weather was perfect weather. Perceived effort 10/10.
Recovery on 2027-04-29: 2.26 miles at 10:14/mi, avg HR 137 bpm, elevation gain 7 ft. Location: the track. Weather was cold. Perceived effort 10/10.
Long run on 2027-05-01: 11.53 miles at 10:06/mi, avg HR 149 bpm, elevation gain 35 ft. Location: the beach path. Weather was overcast. Perceived effort 9/10.
Fartlek on 2027-05-03: 4.35 miles at 9:04/mi, avg HR 157 bpm, elevation gain 21 ft. Location: the trails. Weather was cold. Perceived effort 8/10.
Race on 2027-05-05: 13.1 miles at 6:16/mi, avg HR 173 bpm, elevation gain 5 ft. Location: the beach path. Weather was foggy. Perceived effort 9/10.
