run_id,run_type,mile,pace_min_per_mile,heart_rate
681,recovery,2,12.08,145
681,recovery,3,11.84,132
681,recovery,4,11.95,149
682,trail,1,11.95,144
682,trail,2,12.02,140
682,trail,3,11.84,145
682,trail,4,12.28,148
682,trail,5,11.85,153
682,trail,6,11.34,150
682,trail,7,11.84,146
682,trail,8,12.02,156
682,trail,9,11.52,154
682,trail,10,11.75,142
682,trail,11,12.04,157
682,trail,12,11.69,154
682,trail,13,11.75,154
682,trail,14,11.96,161
682,trail,15,11.54,155
683,tempo,1,8.21,138
683,tempo,2,7.96,145
683,tempo,3,8.04,145
683,tempo,4,8.09,149
683,tempo,5,8.04,137
683,tempo,6,8.13,148
683,tempo,7,7.74,145
683,tempo,8,7.82,156
683,tempo,9,7.7,153
683,tempo,10,8.29,149
683,tempo,11,7.61,160
683,tempo,12,8.21,151
683,tempo,13,8.04,154
683,tempo,14,7.77,156
684,easy,1,9.95,147
684,easy,2,10.23,141
684,easy,3,9.87,144
684,easy,4,9.75,143
684,easy,5,10.27,152
684,easy,6,9.89,153
684,easy,7,10.07,151
684,easy,8,10.1,146
684,easy,9,10.37,148
684,easy,10,9.89,148
685,tempo,1,7.36,144
685,tempo,2,7.6,141
685,tempo,3,7.41,149
685,tempo,4,7.78,141
685,tempo,5,7.48,151
685,tempo,6,8.07,150
685,tempo,7,7.89,146
685,tempo,8,7.66,155
685,tempo,9,7.76,154
685,tempo,10,7.77,150
685,tempo,11,7.49,155
685,tempo,12,7.93,147
686,interval,1,5.4,137
686,interval,2,8.78,146
686,interval,3,5.4,150
686,interval,4,8.78,149
686,interval,5,5.4,155
686,interval,6,8.78,145
686,interval,7,5.4,151
686,interval,8,8.78,139
686,interval,9,5.4,148
686,interval,10,8.78,150
686,interval,11,5.4,160
687,trail,1,11.67,150
687,trail,2,11.31,144
687,trail,3,11.42,143
687,trail,4,11.32,142
687,trail,5,11.29,149
687,trail,6,11.3,151
687,trail,7,11.37,156
687,trail,8,11.9,152
687,trail,9,11.48,149
687,trail,10,11.22,159
687,trail,11,11.39,157
687,trail,12,11.69,150
687,trail,13,11.35,154
687,trail,14,11.79,158
688,fartlek,1,8.45,155
688,fartlek,2,8.69,143
688,fartlek,3,8.51,152
688,fartlek,4,8.66,146
688,fartlek,5,8.39,142
688,fartlek,6,8.47,143
689,recovery,1,11.03,149
689,recovery,2,10.55,143
689,recovery,3,10.64,140
689,recovery,4,10.74,142
689,recovery,5,10.7,140
690,race,1,5.99,138
690,race,2,6.88,153
690,race,3,6.85,151
690,race,4,6.54,146
691,recovery,1,10.67,154
691,recovery,2,10.37,136
691,recovery,3,10.72,148
691,recovery,4,10.42,153
691,recovery,5,10.18,145
691,recovery,6,10.5,149
691,recovery,7,10.46,155
691,recovery,8,11.02,145
691,recovery,9,10.99,154
691,recovery,10,10.44,144
691,recovery,11,10.64,145
691,recovery,12,10.53,158
692,trail,1,11.06,150
692,trail,2,10.78,151
692,trail,3,11.08,148
692,trail,4,10.69,154
692,trail,5,11.28,134
692,trail,6,11.18,147
692,trail,7,10.9,148
692,trail,8,10.65,154
692,trail,9,10.98,149
692,trail,10,10.95,154
692,trail,11,10.91,150
693,trail,1,11.32,153
693,trail,2,11.16,144
693,trail,3,11.22,144
693,trail,4,10.91,151
693,trail,5,11.3,147
693,trail,6,10.94,152
694,race,1,6.99,150
694,race,2,6.83,137
694,race,3,7.02,148
695,long run,1,11.03,145
695,long run,2,11.4,148
695,long run,3,10.72,153
695,long run,4,10.96,143
695,long run,5,11.01,148
695,long run,6,10.8,147
695,long run,7,10.66,144
695,long run,8,11.34,147
695,long run,9,11.13,152
695,long run,10,11.02,150
695,long run,11,10.92,153
696,trail,1,12.09,148
696,trail,2,12.39,152
696,trail,3,12.01,143
696,trail,4,11.74,148
696,trail,5,12.08,150
696,trail,6,11.8,144
696,trail,7,11.72,142
697,tempo,1,7.06,142
697,tempo,2,6.71,140
697,tempo,3,6.67,149
697,tempo,4,6.86,152
697,tempo,5,7.06,151
697,tempo,6,6.57,149
697,tempo,7,6.42,151
697,tempo,8,7.1,146
697,tempo,9,6.9,149
697,tempo,10,6.59,152
698,recovery,1,10.86,143
698,recovery,2,10.54,155
698,recovery,3,11.04,144
698,recovery,4,10.65,148
698,recovery,5,10.44,149
698,recovery,6,10.72,141
699,fartlek,1,8.4,135
699,fartlek,2,8.47,143
699,fartlek,3,8.53,147
699,fartlek,4,8.62,144
699,fartlek,5,8.28,148
699,fartlek,6,8.55,142
699,fartlek,7,8.3,140
699,fartlek,8,8.27,146
699,fartlek,9,8.8,152
700,long run,1,10.04,152
700,long run,2,9.63,134
700,long run,3,9.79,138
700,long run,4,9.9,147
700,long run,5,9.72,149
700,long run,6,9.94,147
700,long run,7,9.85,147
700,long run,8,10.01,150
700,long run,9,9.97,154
700,long run,10,9.54,146
701,recovery,1,10.27,147
701,recovery,2,10.7,153
701,recovery,3,10.51,150
702,interval,1,5.26,152
702,interval,2,8.55,140
702,interval,3,5.26,145
702,interval,4,8.55,153
703,race,1,5.74,146
703,race,2,6.06,149
703,race,3,5.92,148
703,race,4,6.0,150
703,race,5,5.52,139
703,race,6,5.73,160
703,race,7,6.03,163
703,race,8,5.72,157
703,race,9,6.06,151
703,race,10,5.96,150
703,race,11,5.67,151
704,fartlek,1,9.1,145
704,fartlek,2,8.76,152
704,fartlek,3,8.89,152
704,fartlek,4,9.14,151
704,fartlek,5,8.87,142
705,race,1,6.32,140
705,race,2,6.37,143
705,race,3,6.51,158
705,race,4,6.45,150
705,race,5,6.44,148
705,race,6,6.42,141
706,long run,1,9.49,150
706,long run,2,9.77,154
706,long run,3,9.55,142
706,long run,4,9.54,147
706,long run,5,9.72,152
706,long run,6,9.31,147
706,long run,7,9.78,148
706,long run,8,9.42,148
707,recovery,1,10.28,147
707,recovery,2,9.87,145
707,recovery,3,9.61,155
707,recovery,4,10.28,145
707,recovery,5,10.17,155
707,recovery,6,9.81,150
707,recovery,7,10.29,153
707,recovery,8,10.2,148
707,recovery,9,10.07,142
707,recovery,10,10.0,154
707,recovery,11,10.05,147
707,recovery,12,10.11,150
707,recovery,13,9.91,154
707,recovery,14,10.29,152
708,trail,1,11.52,153
708,trail,2,11.19,152
708,trail,3,11.53,151
708,trail,4,11.36,153
708,trail,5,11.27,149
708,trail,6,11.08,149
708,trail,7,11.17,157
708,trail,8,11.48,151
708,trail,9,11.49,152
708,trail,10,11.58,158
709,fartlek,1,8.33,134
709,fartlek,2,8.09,148
709,fartlek,3,8.27,150
709,fartlek,4,8.29,150
709,fartlek,5,8.31,153
709,fartlek,6,8.52,147
709,fartlek,7,8.16,156
709,fartlek,8,8.66,147
710,tempo,1,7.61,145
710,tempo,2,7.24,152
710,tempo,3,7.39,146
710,tempo,4,7.3,140
710,tempo,5,7.34,137
710,tempo,6,6.8,152
710,tempo,7,7.28,146
710,tempo,8,7.2,147
710,tempo,9,7.39,156
710,tempo,10,7.04,151
710,tempo,11,7.44,151
710,tempo,12,6.96,154
710,tempo,13,7.11,162
710,tempo,14,6.88,156
710,tempo,15,6.98,145
711,race,1,6.53,147
711,race,2,6.76,142
711,race,3,6.34,155
711,race,4,6.62,153
711,race,5,6.57,143
711,race,6,6.79,147
711,race,7,6.39,149
711,race,8,6.62,154
711,race,9,6.9,147
711,race,10,6.77,148
711,race,11,6.71,157
711,race,12,6.53,156
711,race,13,6.62,144
711,race,14,6.57,158
711,race,15,6.76,148
712,long run,1,9.61,147
712,long run,2,9.59,150
712,long run,3,9.55,147
712,long run,4,9.47,146
712,long run,5,9.78,144
712,long run,6,9.36,147
712,long run,7,9.57,150
712,long run,8,9.84,155
712,long run,9,9.76,144
712,long run,10,9.4,146
712,long run,11,9.29,152
712,long run,12,9.46,143
712,long run,13,9.24,156
712,long run,14,9.7,160
712,long run,15,9.59,167
712,long run,16,9.6,157
713,easy,1,9.93,141
713,easy,2,10.25,138
713,easy,3,9.85,151
713,easy,4,10.0,148
713,easy,5,10.05,148
713,easy,6,10.01,153
714,interval,1,5.54,146
714,interval,2,9.0,148
714,interval,3,5.54,143
714,interval,4,9.0,150
714,interval,5,5.54,140
714,interval,6,9.0,149
714,interval,7,5.54,153
714,interval,8,9.0,147
714,interval,9,5.54,152
714,interval,10,9.0,153
714,interval,11,5.54,148
714,interval,12,9.0,159
714,interval,13,5.54,156
715,trail,1,10.68,138
715,trail,2,10.95,152
715,trail,3,10.66,151
715,trail,4,10.53,152
715,trail,5,10.55,140
715,trail,6,10.63,149
716,interval,1,5.63,140
716,interval,2,9.15,145
716,interval,3,5.63,141
716,interval,4,9.15,151
716,interval,5,5.63,147
717,recovery,1,10.72,148
717,recovery,2,11.26,147
717,recovery,3,10.96,142
718,fartlek,1,7.64,145
718,fartlek,2,7.9,145
718,fartlek,3,7.29,150
718,fartlek,4,8.07,141
718,fartlek,5,7.85,150
719,recovery,1,11.51,141
719,recovery,2,11.08,147
719,recovery,3,11.16,149
719,recovery,4,11.14,148
719,recovery,5,11.05,148
719,recovery,6,11.45,138
719,recovery,7,10.96,152
719,recovery,8,10.85,151
719,recovery,9,11.2,160
720,fartlek,1,8.77,154
720,fartlek,2,9.28,143
720,fartlek,3,8.81,150
720,fartlek,4,9.24,152
720,fartlek,5,9.36,150
721,trail,1,10.69,144
721,trail,2,10.77,143
721,trail,3,10.66,146
721,trail,4,10.49,141
721,trail,5,10.62,150
721,trail,6,10.84,158
721,trail,7,10.74,150
721,trail,8,10.75,150
721,trail,9,10.61,163
721,trail,10,10.75,147
721,trail,11,10.24,155
722,tempo,1,8.21,141
722,tempo,2,8.46,148
722,tempo,3,8.32,138
722,tempo,4,8.08,152
722,tempo,5,8.26,154
722,tempo,6,8.28,148
722,tempo,7,8.16,143
722,tempo,8,7.97,140
722,tempo,9,8.21,156
722,tempo,10,7.99,162
722,tempo,11,8.4,153
722,tempo,12,8.4,147
722,tempo,13,8.04,149
722,tempo,14,8.31,161
722,tempo,15,8.02,157
722,tempo,16,8.22,152
723,trail,1,12.86,151
723,trail,2,12.76,150
723,trail,3,12.54,146
724,fartlek,1,9.25,137
724,fartlek,2,9.09,152
724,fartlek,3,8.81,139
724,fartlek,4,8.84,147
725,trail,1,11.04,137
725,trail,2,10.47,155
725,trail,3,10.76,147
725,trail,4,10.39,145
725,trail,5,10.87,149
725,trail,6,10.92,145
725,trail,7,10.7,149
725,trail,8,10.69,154
725,trail,9,10.86,154
725,trail,10,10.58,155
725,trail,11,10.92,149
725,trail,12,10.76,149
726,tempo,1,7.84,146
726,tempo,2,7.54,145
726,tempo,3,7.64,152
727,fartlek,1,7.56,146
727,fartlek,2,8.07,145
727,fartlek,3,7.97,149
727,fartlek,4,7.87,151
727,fartlek,5,7.78,152
727,fartlek,6,7.94,151
727,fartlek,7,7.89,149
728,recovery,1,11.46,148
728,recovery,2,11.19,145
728,recovery,3,11.17,148
728,recovery,4,11.32,143
729,tempo,1,7.8,149
729,tempo,2,7.61,147
729,tempo,3,7.36,133
729,tempo,4,7.39,139
729,tempo,5,7.24,139
729,tempo,6,7.81,148
729,tempo,7,7.29,150
729,tempo,8,6.98,149
729,tempo,9,7.21,148
729,tempo,10,7.5,157
729,tempo,11,7.35,154
729,tempo,12,7.52,149
729,tempo,13,7.56,150
729,tempo,14,7.37,151
729,tempo,15,7.31,154
730,fartlek,1,8.6,144
730,fartlek,2,8.36,147
730,fartlek,3,8.25,153
730,fartlek,4,8.6,147
730,fartlek,5,8.69,144
730,fartlek,6,8.86,139
730,fartlek,7,8.6,143
730,fartlek,8,8.37,145
730,fartlek,9,8.64,159
730,fartlek,10,8.49,151
730,fartlek,11,8.25,152
731,trail,1,12.17,138
731,trail,2,12.0,147
731,trail,3,12.28,151
731,trail,4,11.91,151
731,trail,5,12.11,152
732,trail,1,12.89,154
732,trail,2,12.76,149
732,trail,3,13.03,148
732,trail,4,12.76,139
732,trail,5,12.71,145
732,trail,6,12.89,156
733,interval,1,5.1,155
733,interval,2,8.28,148
733,interval,3,5.1,145
733,interval,4,8.28,145
733,interval,5,5.1,147
733,interval,6,8.28,141
733,interval,7,5.1,154
733,interval,8,8.28,152
733,interval,9,5.1,150
734,recovery,1,11.1,146
734,recovery,2,11.35,149
734,recovery,3,11.25,140
734,recovery,4,10.98,142
734,recovery,5,10.78,146
734,recovery,6,10.63,150
734,recovery,7,10.96,150
734,recovery,8,10.78,163
734,recovery,9,10.97,140
735,recovery,1,11.77,150
735,recovery,2,11.38,149
735,recovery,3,11.47,137
735,recovery,4,11.91,147
735,recovery,5,11.44,151
735,recovery,6,11.44,152
735,recovery,7,11.58,146
735,recovery,8,11.66,145
735,recovery,9,11.76,145
736,trail,1,11.93,152
736,trail,2,11.76,136
736,trail,3,11.52,143
736,trail,4,11.77,146
736,trail,5,11.54,154
736,trail,6,11.58,150
736,trail,7,11.66,148
736,trail,8,11.57,146
736,trail,9,11.5,157
737,interval,1,5.0,146
737,interval,2,7.93,144
737,interval,3,5.0,149
737,interval,4,7.93,155
737,interval,5,5.0,151
737,interval,6,7.93,148
737,interval,7,5.0,158
737,interval,8,7.93,158
737,interval,9,5.0,157
737,interval,10,7.93,153
737,interval,11,5.0,149
737,interval,12,7.93,141
737,interval,13,5.0,155
738,tempo,1,7.62,141
738,tempo,2,7.97,145
738,tempo,3,7.8,140
738,tempo,4,7.99,152
738,tempo,5,7.77,148
739,long run,1,9.31,148
739,long run,2,9.55,148
739,long run,3,9.37,155
739,long run,4,9.57,154
739,long run,5,9.23,145
739,long run,6,9.37,143
739,long run,7,9.42,142
739,long run,8,9.88,151
739,long run,9,9.28,156
740,recovery,1,11.52,158
740,recovery,2,11.58,141
740,recovery,3,11.86,147
740,recovery,4,11.42,147
740,recovery,5,11.07,149
740,recovery,6,11.8,145
740,recovery,7,11.34,146
740,recovery,8,11.51,147
740,recovery,9,11.66,149
740,recovery,10,11.48,149
740,recovery,11,11.79,140
741,fartlek,1,8.48,156
741,fartlek,2,8.4,137
741,fartlek,3,8.56,153
741,fartlek,4,8.54,148
741,fartlek,5,8.46,145
741,fartlek,6,8.54,149
741,fartlek,7,8.42,147
741,fartlek,8,8.31,158
741,fartlek,9,8.93,151
741,fartlek,10,8.44,155
741,fartlek,11,8.59,150
741,fartlek,12,9.06,155
741,fartlek,13,8.46,152
741,fartlek,14,8.63,148
742,trail,1,12.22,147
742,trail,2,12.3,142
742,trail,3,12.0,149
742,trail,4,12.39,145
742,trail,5,12.24,145
742,trail,6,12.18,152
742,trail,7,12.36,147
742,trail,8,12.08,159
742,trail,9,12.41,153
742,trail,10,12.02,145
742,trail,11,12.16,152
742,trail,12,11.96,150
742,trail,13,11.92,146
742,trail,14,12.06,160
742,trail,15,12.12,161
743,long run,1,9.78,146
743,long run,2,9.82,151
743,long run,3,9.64,140
743,long run,4,9.83,148
744,interval,1,5.28,139
744,interval,2,8.58,140
744,interval,3,5.28,138
744,interval,4,8.58,147
744,interval,5,5.28,145
744,interval,6,8.58,142
744,interval,7,5.28,155
744,interval,8,8.58,152
745,fartlek,1,8.18,152
745,fartlek,2,8.09,146
745,fartlek,3,7.83,144
745,fartlek,4,8.19,150
745,fartlek,5,8.47,149
746,race,1,7.3,138
746,race,2,6.85,140
746,race,3,7.12,146
746,race,4,6.96,138
746,race,5,6.96,153
746,race,6,6.6,147
746,race,7,7.15,150
746,race,8,7.1,145
746,race,9,6.97,154
746,race,10,7.14,151
746,race,11,7.01,151
747,tempo,1,8.47,143
747,tempo,2,8.36,149
747,tempo,3,8.25,154
747,tempo,4,8.11,146
747,tempo,5,8.15,150
747,tempo,6,8.14,157
747,tempo,7,8.29,145
747,tempo,8,8.2,145
747,tempo,9,8.21,145
747,tempo,10,8.52,155
747,tempo,11,8.44,147
747,tempo,12,8.05,156
747,tempo,13,8.27,161
747,tempo,14,8.05,152
747,tempo,15,8.33,152
747,tempo,16,8.6,160
748,long run,1,9.55,141
748,long run,2,10.33,147
748,long run,3,10.13,149
748,long run,4,9.94,155
748,long run,5,9.94,144
748,long run,6,10.16,153
748,long run,7,10.01,156
748,long run,8,10.03,155
748,long run,9,10.05,148
748,long run,10,9.86,150
748,long run,11,9.95,160
748,long run,12,9.98,152
749,race,1,6.88,144
749,race,2,7.13,141
749,race,3,6.49,145
749,race,4,6.82,152
749,race,5,6.78,148
749,race,6,7.3,150
749,race,7,7.03,150
749,race,8,6.94,158
749,race,9,6.94,147
749,race,10,6.7,151
749,race,11,7.25,153
749,race,12,6.91,148
749,race,13,7.1,155
749,race,14,6.85,155
750,interval,1,5.25,145
750,interval,2,8.53,142
750,interval,3,5.25,138
750,interval,4,8.53,148
750,interval,5,5.25,143
750,interval,6,8.53,148
750,interval,7,5.25,146
750,interval,8,8.53,143
750,interval,9,5.25,153
751,long run,1,10.57,136
751,long run,2,10.26,150
751,long run,3,10.36,153
751,long run,4,10.42,151
751,long run,5,10.55,143
751,long run,6,10.0,144
751,long run,7,10.06,149
751,long run,8,10.63,159
752,interval,1,5.9,146
752,interval,2,9.58,137
752,interval,3,5.9,147
752,interval,4,9.58,146
752,interval,5,5.9,148
752,interval,6,9.58,140
753,long run,1,9.82,149
753,long run,2,9.61,151
753,long run,3,10.16,147
753,long run,4,10.5,143
753,long run,5,9.95,154
753,long run,6,10.03,142
754,easy,1,9.36,150
754,easy,2,8.93,154
754,easy,3,9.32,144
755,recovery,1,10.92,139
755,recovery,2,10.66,144
755,recovery,3,10.72,145
755,recovery,4,10.84,136
755,recovery,5,10.85,143
755,recovery,6,10.4,141
755,recovery,7,10.55,148
755,recovery,8,10.41,147
755,recovery,9,10.45,157
756,trail,1,11.31,142
756,trail,2,11.38,148
756,trail,3,11.3,138
756,trail,4,11.7,148
756,trail,5,11.36,152
756,trail,6,11.52,155
756,trail,7,11.59,153
756,trail,8,11.3,152
756,trail,9,11.07,152
757,recovery,1,10.21,142
757,recovery,2,10.05,135
757,recovery,3,10.41,141
757,recovery,4,10.49,144
757,recovery,5,10.42,148
757,recovery,6,10.46,149
757,recovery,7,10.55,159
757,recovery,8,10.13,155
757,recovery,9,10.41,151
757,recovery,10,10.45,152
758,long run,1,10.9,149
758,long run,2,10.71,145
758,long run,3,10.99,138
758,long run,4,10.46,143
758,long run,5,10.63,148
758,long run,6,11.27,148
758,long run,7,10.78,155
758,long run,8,10.61,149
758,long run,9,10.66,155
758,long run,10,10.68,144
758,long run,11,10.97,150
759,interval,1,5.48,155
759,interval,2,8.9,145
759,interval,3,5.48,150
759,interval,4,8.9,154
759,interval,5,5.48,152
759,interval,6,8.9,152
759,interval,7,5.48,148
759,interval,8,8.9,158
759,interval,9,5.48,144
759,interval,10,8.9,145
760,tempo,1,8.5,144
760,tempo,2,8.18,143
760,tempo,3,8.14,154
760,tempo,4,8.13,148
760,tempo,5,8.84,146
761,easy,1,10.15,143
761,easy,2,10.15,140
761,easy,3,9.98,141
761,easy,4,9.85,152
761,easy,5,9.83,141
761,easy,6,10.05,152
761,easy,7,10.03,154
761,easy,8,10.13,154
761,easy,9,9.95,151
761,easy,10,10.29,146
761,easy,11,9.76,145
761,easy,12,10.11,147
761,easy,13,9.85,148
761,easy,14,9.98,156
761,easy,15,9.85,149
762,easy,1,9.41,151
762,easy,2,9.34,148
762,easy,3,9.35,150
763,easy,1,9.47,146
763,easy,2,9.37,156
763,easy,3,9.35,149
763,easy,4,9.23,155
764,trail,1,10.57,145
764,trail,2,10.72,142
764,trail,3,10.64,146
764,trail,4,10.66,137
764,trail,5,10.48,141
764,trail,6,10.8,155
764,trail,7,10.24,151
764,trail,8,10.53,148
765,long run,1,10.77,151
765,long run,2,10.85,139
765,long run,3,10.11,148
766,tempo,1,8.13,145
766,tempo,2,7.9,152
766,tempo,3,7.87,145
766,tempo,4,7.64,146
766,tempo,5,7.47,154
766,tempo,6,7.64,138
766,tempo,7,8.09,149
766,tempo,8,7.82,142
766,tempo,9,8.14,151
766,tempo,10,7.67,150
766,tempo,11,7.97,156
767,race,1,7.17,151
767,race,2,7.04,140
767,race,3,7.25,139
768,long run,1,8.77,145
768,long run,2,9.08,137
768,long run,3,8.8,139
768,long run,4,9.01,156
768,long run,5,9.17,148
768,long run,6,8.65,156
768,long run,7,9.28,146
768,long run,8,9.37,146
768,long run,9,9.45,150
768,long run,10,9.37,156
768,long run,11,9.56,159
768,long run,12,9.13,154
768,long run,13,9.24,157
768,long run,14,9.03,154
768,long run,15,9.21,163
769,trail,1,12.08,140
769,trail,2,12.32,148
769,trail,3,12.04,152
769,trail,4,12.4,150
769,trail,5,12.16,156
769,trail,6,12.08,151
769,trail,7,11.83,152
769,trail,8,12.46,154
769,trail,9,12.28,150
769,trail,10,12.29,145
769,trail,11,12.41,153
769,trail,12,12.09,157
770,tempo,1,6.79,141
770,tempo,2,6.92,138
770,tempo,3,7.34,143
770,tempo,4,7.17,145
770,tempo,5,7.04,152
770,tempo,6,6.88,145
770,tempo,7,7.13,144
770,tempo,8,7.11,153
770,tempo,9,7.16,148
770,tempo,10,7.57,155
770,tempo,11,7.17,148
771,trail,1,11.14,138
771,trail,2,11.34,139
771,trail,3,11.23,145
772,fartlek,1,7.71,148
772,fartlek,2,7.84,137
772,fartlek,3,7.55,147
772,fartlek,4,7.96,152
772,fartlek,5,8.07,145
772,fartlek,6,8.01,148
772,fartlek,7,7.92,140
772,fartlek,8,7.87,150
772,fartlek,9,7.84,143
772,fartlek,10,7.86,149
772,fartlek,11,7.67,152
772,fartlek,12,7.78,150
772,fartlek,13,7.82,153
773,recovery,1,11.18,144
773,recovery,2,11.22,134
773,recovery,3,10.82,144
774,trail,1,12.61,140
774,trail,2,12.13,146
774,trail,3,12.31,137
774,trail,4,12.38,149
774,trail,5,12.52,150
774,trail,6,12.59,149
774,trail,7,12.75,153
775,tempo,1,6.81,145
775,tempo,2,6.88,163
775,tempo,3,7.14,144
775,tempo,4,7.33,152
775,tempo,5,6.9,147
775,tempo,6,6.93,146
776,race,1,6.28,146
776,race,2,6.51,144
776,race,3,6.17,153
776,race,4,6.36,146
776,race,5,6.17,150
776,race,6,6.26,156
776,race,7,6.04,157
776,race,8,6.8,144
777,race,1,7.27,143
777,race,2,6.79,148
777,race,3,6.96,150
778,trail,1,12.1,139
778,trail,2,11.87,142
778,trail,3,12.01,150
779,long run,1,9.17,150
779,long run,2,9.46,141
779,long run,3,9.42,142
779,long run,4,9.12,148
779,long run,5,9.1,141
779,long run,6,9.6,145
779,long run,7,9.35,147
779,long run,8,9.12,137
779,long run,9,9.27,151
780,long run,1,10.7,148
780,long run,2,10.43,145
780,long run,3,10.1,140
780,long run,4,10.22,147
780,long run,5,10.68,153
780,long run,6,10.4,149
780,long run,7,10.52,148
780,long run,8,10.2,157
780,long run,9,10.27,153
780,long run,10,10.3,145
780,long run,11,10.49,151
780,long run,12,10.22,155
781,trail,1,11.72,152
781,trail,2,11.59,153
781,trail,3,11.58,150
781,trail,4,11.62,153
781,trail,5,11.78,147
781,trail,6,11.48,151
781,trail,7,11.61,150
781,trail,8,11.67,153
781,trail,9,11.51,160
781,trail,10,11.71,157
781,trail,11,11.69,151
781,trail,12,11.21,161
781,trail,13,11.63,155
782,recovery,1,11.28,138
782,recovery,2,11.48,147
782,recovery,3,11.41,151
782,recovery,4,11.56,147
782,recovery,5,11.23,154
782,recovery,6,11.52,145
782,recovery,7,10.84,142
782,recovery,8,11.21,154
783,recovery,1,11.61,140
783,recovery,2,11.95,148
783,recovery,3,11.69,140
783,recovery,4,11.67,149
783,recovery,5,11.5,145
783,recovery,6,11.33,147
783,recovery,7,11.54,153
783,recovery,8,11.91,145
783,recovery,9,11.63,151
783,recovery,10,11.51,144
784,trail,1,11.54,144
784,trail,2,11.6,148
784,trail,3,11.67,147
784,trail,4,11.57,147
784,trail,5,11.36,146
784,trail,6,11.08,146
784,trail,7,11.64,160
784,trail,8,11.34,143
784,trail,9,11.15,149
784,trail,10,11.81,147
785,tempo,1,7.68,148
785,tempo,2,7.66,139
785,tempo,3,7.89,146
785,tempo,4,8.15,151
785,tempo,5,7.59,149
785,tempo,6,7.45,152
785,tempo,7,7.77,157
785,tempo,8,7.93,135
785,tempo,9,7.72,152
785,tempo,10,7.89,140
785,tempo,11,7.65,152
785,tempo,12,8.24,160
785,tempo,13,7.88,153
785,tempo,14,7.66,150
785,tempo,15,7.61,160
785,tempo,16,7.81,157
786,fartlek,1,9.02,157
786,fartlek,2,8.29,150
786,fartlek,3,8.46,143
786,fartlek,4,8.67,150
786,fartlek,5,8.83,147
786,fartlek,6,8.4,147
786,fartlek,7,8.51,147
786,fartlek,8,8.58,147
786,fartlek,9,8.56,145
786,fartlek,10,8.73,145
786,fartlek,11,8.58,156
786,fartlek,12,8.72,152
786,fartlek,13,8.35,155
786,fartlek,14,8.62,151
786,fartlek,15,8.6,159
786,fartlek,16,8.76,153
787,fartlek,1,8.14,151
787,fartlek,2,7.87,150
787,fartlek,3,7.77,139
787,fartlek,4,7.79,146
787,fartlek,5,7.76,146
787,fartlek,6,7.93,148
787,fartlek,7,7.52,155
787,fartlek,8,7.47,148
787,fartlek,9,7.85,156
787,fartlek,10,7.48,143
787,fartlek,11,7.45,149
787,fartlek,12,8.01,151
787,fartlek,13,7.86,151
787,fartlek,14,7.87,155
787,fartlek,15,7.61,156
